chrom	start	end	GC
chr3	47000000	47100000	0.42794
chr3	47100000	47200000	0.4213
chr3	47200000	47300000	0.46059
chr3	47300000	47400000	0.46167
chr3	47400000	47500000	0.49202
chr3	47500000	47600000	0.47838
chr3	47600000	47700000	0.40309
chr3	47700000	47800000	0.43628
chr3	47800000	47900000	0.48534
chr3	47900000	48000000	0.41583
chr3	48000000	48100000	0.43845
chr3	48100000	48200000	0.47112
chr3	48200000	48300000	0.47847
chr3	48300000	48400000	0.42253
chr3	48400000	48500000	0.52153
chr3	48500000	48600000	0.54896
chr3	48600000	48700000	0.54508
chr3	48700000	48800000	0.45228
chr3	48800000	48900000	0.45788
chr3	48900000	49000000	0.4644
chr3	49000000	49100000	0.4962
chr3	49100000	49200000	0.53209
chr3	49200000	49300000	0.46675
chr3	49300000	49400000	0.47293
chr3	49400000	49500000	0.4929
chr3	49500000	49600000	0.46357
chr3	49600000	49700000	0.5333
chr3	49700000	49800000	0.49352
chr3	49800000	49900000	0.5284
chr3	49900000	50000000	0.46736
chr3	50000000	50100000	0.44588
chr3	50100000	50200000	0.54404
chr3	50200000	50300000	0.57563
chr3	50300000	50400000	0.5672
chr3	50400000	50500000	0.55379
chr3	50500000	50600000	0.5495
chr3	50600000	50700000	0.49849
chr3	50700000	50800000	0.39079
chr3	50800000	50900000	0.39077
chr3	50900000	51000000	0.38657
chr3	51000000	51100000	0.37876
chr3	51100000	51200000	0.40339
chr3	51200000	51300000	0.4133
chr3	51300000	51400000	0.46663
chr3	51400000	51500000	0.43234
chr3	51500000	51600000	0.4534
chr3	51600000	51700000	0.48019
chr3	51700000	51800000	0.44148
chr3	51800000	51900000	0.42997
chr3	51900000	52000000	0.51984
chr3	52000000	52100000	0.56159
chr3	52100000	52200000	0.50321
chr3	52200000	52300000	0.5092
chr3	52300000	52400000	0.55277
chr3	52400000	52500000	0.53807
chr3	52500000	52600000	0.48878
chr3	52600000	52700000	0.40743
chr3	52700000	52800000	0.46497
chr3	52800000	52900000	0.50841
chr3	52900000	53000000	0.39897
chr3	53000000	53100000	0.45495
chr3	53100000	53200000	0.51609
chr3	53200000	53300000	0.48939
chr3	53300000	53400000	0.41617
chr3	53400000	53500000	0.42089
chr3	53500000	53600000	0.42998
chr3	53600000	53700000	0.42822
chr3	53700000	53800000	0.47304
chr3	53800000	53900000	0.46109
chr3	53900000	54000000	0.40426
chr3	54000000	54100000	0.43376
chr3	54100000	54200000	0.43794
chr3	54200000	54300000	0.42206
chr3	54300000	54400000	0.42436
chr3	54400000	54500000	0.40048
chr3	54500000	54600000	0.42314
chr3	54600000	54700000	0.44005
chr3	54700000	54800000	0.40708
chr3	54800000	54900000	0.43389
chr3	54900000	55000000	0.43102
chr3	55000000	55100000	0.39393
chr3	55100000	55200000	0.4076
chr3	55200000	55300000	0.40448
chr3	55300000	55400000	0.41022
chr3	55400000	55500000	0.43893
chr3	55500000	55600000	0.44771
chr3	55600000	55700000	0.42874
chr3	55700000	55800000	0.40913
chr3	55800000	55900000	0.40045
chr3	55900000	56000000	0.39615
chr3	56000000	56100000	0.38177
chr3	56100000	56200000	0.39025
chr3	56200000	56300000	0.40204
chr3	56300000	56400000	0.40145
chr3	56400000	56500000	0.41207
chr3	56500000	56600000	0.39483
chr3	56600000	56700000	0.4003
chr3	56700000	56800000	0.42526
chr3	56800000	56900000	0.42351
chr3	56900000	57000000	0.43337
chr3	57000000	57100000	0.46741
chr3	57100000	57200000	0.43839
chr3	57200000	57300000	0.39056
chr3	57300000	57400000	0.38369
chr3	57400000	57500000	0.38105
chr3	57500000	57600000	0.41224
chr3	57600000	57700000	0.40665
chr3	57700000	57800000	0.41919
chr3	57800000	57900000	0.38401
chr3	57900000	58000000	0.44993
chr3	58000000	58100000	0.46151
chr3	58100000	58200000	0.48153
chr3	58200000	58300000	0.45233
chr3	58300000	58400000	0.44009
chr3	58400000	58500000	0.44207
chr3	58500000	58600000	0.46811
chr3	58600000	58700000	0.48262
chr3	58700000	58800000	0.40108
chr3	58800000	58900000	0.39181
chr3	58900000	59000000	0.37861
chr3	59000000	59100000	0.38216
chr3	59100000	59200000	0.37323
chr3	59200000	59300000	0.39932
chr3	59300000	59400000	0.39618
chr3	59400000	59500000	0.41711
chr3	59500000	59600000	0.40202
chr3	59600000	59700000	0.41217
chr3	59700000	59800000	0.41885
chr3	59800000	59900000	0.40292
chr3	59900000	60000000	0.39819
chr3	60000000	60100000	0.39334
chr3	60100000	60200000	0.3928839288392884
chr3	60200000	60300000	0.3767937679376794
chr3	60300000	60400000	0.38083
chr3	60400000	60500000	0.37935
chr3	60500000	60600000	0.3878
chr3	60600000	60700000	0.37928
chr3	60700000	60800000	0.39589
chr3	60800000	60900000	0.38093
chr3	60900000	61000000	0.38644
chr3	61000000	61100000	0.38245
chr3	61100000	61200000	0.38662
chr3	61200000	61300000	0.39543
chr3	61300000	61400000	0.39754
chr3	61400000	61500000	0.40286
chr3	61500000	61600000	0.42484
chr3	61600000	61700000	0.42117
chr3	61700000	61800000	0.40408
chr3	61800000	61900000	0.39793
chr3	61900000	62000000	0.40055
chr3	62000000	62100000	0.3987
chr3	62100000	62200000	0.42556
chr3	62200000	62300000	0.39408
chr3	62300000	62400000	0.4055
chr3	62400000	62500000	0.40123
chr3	62500000	62600000	0.40038
chr3	62600000	62700000	0.40828
chr3	62700000	62800000	0.39793
chr3	62800000	62900000	0.39186
chr3	62900000	63000000	0.39022
chr3	63000000	63100000	0.38852
chr3	63100000	63200000	0.38678
chr3	63200000	63300000	0.3896
chr3	63300000	63400000	0.38416
chr3	63400000	63500000	0.39324
chr3	63500000	63600000	0.38357
chr3	63600000	63700000	0.40108
chr3	63700000	63800000	0.38735
chr3	63800000	63900000	0.40289
chr3	63900000	64000000	0.41378
chr3	64000000	64100000	0.4058
chr3	64100000	64200000	0.42331
chr3	64200000	64300000	0.41248
chr3	64300000	64400000	0.40729
chr3	64400000	64500000	0.42604
chr3	64500000	64600000	0.40535
chr3	64600000	64700000	0.39754
chr3	64700000	64800000	0.39626
chr3	64800000	64900000	0.39461
chr3	64900000	65000000	0.40306
chr3	65000000	65100000	0.38543
chr3	65100000	65200000	0.40003
chr3	65200000	65300000	0.39769
chr3	65300000	65400000	0.40919
chr3	65400000	65500000	0.39109
chr3	65500000	65600000	0.39945
chr3	65600000	65700000	0.38815
chr3	65700000	65800000	0.40438
chr3	65800000	65900000	0.40301
chr3	65900000	66000000	0.41716
chr3	66000000	66100000	0.4278
chr3	66100000	66200000	0.4226684533690674
chr3	66200000	66300000	0.38616
chr3	66300000	66400000	0.40816
chr3	66400000	66500000	0.45695
chr3	66500000	66600000	0.42718
chr3	66600000	66700000	0.40792
chr3	66700000	66800000	0.41138
chr3	66800000	66900000	0.40035
chr3	66900000	67000000	0.386
chr3	67000000	67100000	0.37366
chr3	67100000	67200000	0.3876
chr3	67200000	67300000	0.40518
chr3	67300000	67400000	0.38029
chr3	67400000	67500000	0.39124
chr3	67500000	67600000	0.3883
chr3	67600000	67700000	0.40023
chr3	67700000	67800000	0.37812
chr3	67800000	67900000	0.38927
chr3	67900000	68000000	0.37231
chr3	68000000	68100000	0.38532
chr3	68100000	68200000	0.37933
chr3	68200000	68300000	0.37707
chr3	68300000	68400000	0.37741
chr3	68400000	68500000	0.38774
chr3	68500000	68600000	0.38007
chr3	68600000	68700000	0.39698
chr3	68700000	68800000	0.3888
chr3	68800000	68900000	0.39441
chr3	68900000	69000000	0.40897
chr3	69000000	69100000	0.38937
chr3	69100000	69200000	0.40172
chr3	69200000	69300000	0.42288
chr3	69300000	69400000	0.41318
chr3	69400000	69500000	0.40892
chr3	69500000	69600000	0.40153
chr3	69600000	69700000	0.4004
chr3	69700000	69800000	0.39885
chr3	69800000	69900000	0.37971
chr3	69900000	70000000	0.38788
chr3	70000000	70100000	0.382
chr3	70100000	70200000	0.37373
chr3	70200000	70300000	0.37615
chr3	70300000	70400000	0.35564
chr3	70400000	70500000	0.36859
chr3	70500000	70600000	0.37201
chr3	70600000	70700000	0.37449
chr3	70700000	70800000	0.37446
chr3	70800000	70900000	0.3966
chr3	70900000	71000000	0.39453
chr3	71000000	71100000	0.39995
chr3	71100000	71200000	0.40896
chr3	71200000	71300000	0.41477
chr3	71300000	71400000	0.40588
chr3	71400000	71500000	0.42439
chr3	71500000	71600000	0.41832
chr3	71600000	71700000	0.41859
chr3	71700000	71800000	0.42424
chr3	71800000	71900000	0.41193
chr3	71900000	72000000	0.45148
chr3	72000000	72100000	0.44942
chr3	72100000	72200000	0.45647
chr3	72200000	72300000	0.45986
chr3	72300000	72400000	0.45463
chr3	72400000	72500000	0.4194
chr3	72500000	72600000	0.4537
chr3	72600000	72700000	0.45927
chr3	72700000	72800000	0.42687
chr3	72800000	72900000	0.40488
chr3	72900000	73000000	0.43006
chr3	73000000	73100000	0.4042
chr3	73100000	73200000	0.4293
chr3	73200000	73300000	0.41952
chr3	73300000	73400000	0.41891
chr3	73400000	73500000	0.4177
chr3	73500000	73600000	0.40417
chr3	73600000	73700000	0.40425
chr3	73700000	73800000	0.40021
chr3	73800000	73900000	0.38711
chr3	73900000	74000000	0.37294
chr3	74000000	74100000	0.38265
chr3	74100000	74200000	0.37209
chr3	74200000	74300000	0.37216
chr3	74300000	74400000	0.37095
chr3	74400000	74500000	0.36423
chr3	74500000	74600000	0.37726
chr3	74600000	74700000	0.36878
chr3	74700000	74800000	0.36124
chr3	74800000	74900000	0.36866
chr3	74900000	75000000	0.36613
chr3	75000000	75100000	0.36771
chr3	75100000	75200000	0.37513
chr3	75200000	75300000	0.38445
chr3	75300000	75400000	0.45642
chr3	75400000	75500000	0.47712
chr3	75500000	75600000	0.44617
chr3	75600000	75700000	0.44165
chr3	75700000	75800000	0.4137
chr3	75800000	75900000	0.3702
chr3	75900000	76000000	0.34576
chr3	76000000	76100000	0.35578
chr3	76100000	76200000	0.35647
chr3	76200000	76300000	0.36021
chr3	76300000	76400000	0.35198
chr3	76400000	76500000	0.36504
chr3	76500000	76600000	0.35995
chr3	76600000	76700000	0.36166
chr3	76700000	76800000	0.34646
chr3	76800000	76900000	0.35106
chr3	76900000	77000000	0.36006
chr3	77000000	77100000	0.36261
chr3	77100000	77200000	0.35659
chr3	77200000	77300000	0.37002
chr3	77300000	77400000	0.36417
chr3	77400000	77500000	0.35557
chr3	77500000	77600000	0.33982
chr3	77600000	77700000	0.362
chr3	77700000	77800000	0.37788
chr3	77800000	77900000	0.35816
chr3	77900000	78000000	0.35195
chr3	78000000	78100000	0.3682
chr3	78100000	78200000	0.35794
chr3	78200000	78300000	0.36753
chr3	78300000	78400000	0.37744
chr3	78400000	78500000	0.35524
chr3	78500000	78600000	0.38134
chr3	78600000	78700000	0.35943
chr3	78700000	78800000	0.3521
chr3	78800000	78900000	0.35178
chr3	78900000	79000000	0.35681
chr3	79000000	79100000	0.35738
chr3	79100000	79200000	0.35126
chr3	79200000	79300000	0.3448
chr3	79300000	79400000	0.35657
chr3	79400000	79500000	0.3435
chr3	79500000	79600000	0.33879
chr3	79600000	79700000	0.34518
chr3	79700000	79800000	0.3619
chr3	79800000	79900000	0.34995
chr3	79900000	80000000	0.35131
chr3	80000000	80100000	0.3428
chr3	80100000	80200000	0.34503
chr3	80200000	80300000	0.34407
chr3	80300000	80400000	0.36033
chr3	80400000	80500000	0.34135
chr3	80500000	80600000	0.3372
chr3	80600000	80700000	0.34808
chr3	80700000	80800000	0.34906
chr3	80800000	80900000	0.35667
chr3	80900000	81000000	0.3547
chr3	81000000	81100000	0.35458
chr3	81100000	81200000	0.35534
chr3	81200000	81300000	0.35649
chr3	81300000	81400000	0.36912
chr3	81400000	81500000	0.36392
chr3	81500000	81600000	0.34822
chr3	81600000	81700000	0.3538
chr3	81700000	81800000	0.36892
chr3	81800000	81900000	0.36635
chr3	81900000	82000000	0.36848
chr3	82000000	82100000	0.35618
chr3	82100000	82200000	0.36642
chr3	82200000	82300000	0.3501
chr3	82300000	82400000	0.35461
chr3	82400000	82500000	0.3526
chr3	82500000	82600000	0.36038
chr3	82600000	82700000	0.35587
chr3	82700000	82800000	0.35437
chr3	82800000	82900000	0.34144
chr3	82900000	83000000	0.32877
chr3	83000000	83100000	0.33293
chr3	83100000	83200000	0.32818
chr3	83200000	83300000	0.33679
chr3	83300000	83400000	0.34769
chr3	83400000	83500000	0.33953
chr3	83500000	83600000	0.35621
chr3	83600000	83700000	0.3339
chr3	83700000	83800000	0.33477
chr3	83800000	83900000	0.34214
chr3	83900000	84000000	0.33794
chr3	84000000	84100000	0.3466
chr3	84100000	84200000	0.34359
chr3	84200000	84300000	0.34371
chr3	84300000	84400000	0.33636
chr3	84400000	84500000	0.33765
chr3	84500000	84600000	0.34533
chr3	84600000	84700000	0.35059
chr3	84700000	84800000	0.35703
chr3	84800000	84900000	0.35849
chr3	84900000	85000000	0.36197
chr3	85000000	85100000	0.33648
chr3	85100000	85200000	0.3431
chr3	85200000	85300000	0.33646
chr3	85300000	85400000	0.33447
chr3	85400000	85500000	0.33792
chr3	85500000	85600000	0.34198
chr3	85600000	85700000	0.33917
chr3	85700000	85800000	0.34225
chr3	85800000	85900000	0.35108
chr3	85900000	86000000	0.32881
chr3	86000000	86100000	0.35613
chr3	86100000	86200000	0.36536
chr3	86200000	86300000	0.3404
chr3	86300000	86400000	0.34415
chr3	86400000	86500000	0.34799
chr3	86500000	86600000	0.35391
chr3	86600000	86700000	0.36189
chr3	86700000	86800000	0.36222
chr3	86800000	86900000	0.34357
chr3	86900000	87000000	0.3686
chr3	87000000	87100000	0.36994
chr3	87100000	87200000	0.36069
chr3	87200000	87300000	0.34487
chr3	87300000	87400000	0.36777
chr3	87400000	87500000	0.35744
chr3	87500000	87600000	0.35959
chr3	87600000	87700000	0.36392
chr3	87700000	87800000	0.36498
chr3	87800000	87900000	0.35105
chr3	87900000	88000000	0.37099
chr3	88000000	88100000	0.37892
chr3	88100000	88200000	0.36682
chr3	88200000	88300000	0.37205
chr3	88300000	88400000	0.35933
chr3	88400000	88500000	0.34528
chr3	88500000	88600000	0.35549
chr3	88600000	88700000	0.34594
chr3	88700000	88800000	0.36384
chr3	88800000	88900000	0.3508
chr3	88900000	89000000	0.35109
chr3	89000000	89100000	0.35123
chr3	89100000	89200000	0.33646
chr3	89200000	89300000	0.34575
chr3	89300000	89400000	0.35685
chr3	89400000	89500000	0.34365
chr3	89500000	89600000	0.35284
chr3	89600000	89700000	0.35017
chr3	89700000	89800000	0.36197
chr3	89800000	89900000	0.36536
chr3	89900000	90000000	0.37094
chr3	90000000	90100000	0.3606
chr3	90100000	90200000	0.36549
chr3	90200000	90300000	0.36399
chr3	90300000	90400000	0.37
chr3	90400000	90500000	0.37401
chr3	90500000	90600000	0.3563082414959633
chr3	90600000	90700000	0.35339067813562713
chr3	90700000	90800000	0.36804
chr3	90800000	90900000	0.37581
chr3	90900000	91000000	0.37703
chr3	91000000	91100000	0.3771
chr3	91100000	91200000	0.37729
chr3	91200000	91300000	0.37503336595782544
chr3	91300000	91400000	0.3794063172648546
chr3	91400000	91500000	0.37044408881776353
chr3	91500000	91600000	0.3702002002002002
chr3	91600000	91700000	0.38295
chr3	91700000	91800000	0.38304
chr3	91800000	91900000	0.38416416416416416
chr3	91900000	92000000	0.38328
chr3	92000000	92100000	0.38317
chr3	92100000	92200000	0.3832
chr3	92200000	92300000	0.38322
chr3	92300000	92400000	0.38314
chr3	92400000	92500000	0.38316
chr3	92500000	92600000	0.38282
chr3	92600000	92700000	0.38328
chr3	92700000	92800000	0.38336
chr3	92800000	92900000	0.38248
chr3	92900000	93000000	0.38286
chr3	93000000	93100000	0.38362
chr3	93100000	93200000	0.38294
chr3	93200000	93300000	0.38332
chr3	93300000	93400000	0.38336
chr3	93400000	93500000	0.38263263263263264
chr3	93500000	93600000	0.38348
chr3	93600000	93700000	0.3838125742253572
chr3	93700000	93800000	0.3915341113676318
chr3	93800000	93900000	0.37099
chr3	93900000	94000000	0.39609
chr3	94000000	94100000	0.3709
chr3	94100000	94200000	0.37358
chr3	94200000	94300000	0.379
chr3	94300000	94400000	0.36593
chr3	94400000	94500000	0.36788
chr3	94500000	94600000	0.35694
chr3	94600000	94700000	0.36335
chr3	94700000	94800000	0.35381
chr3	94800000	94900000	0.35502
chr3	94900000	95000000	0.34503
chr3	95000000	95100000	0.34265
chr3	95100000	95200000	0.34266
chr3	95200000	95300000	0.3437
chr3	95300000	95400000	0.33836
chr3	95400000	95500000	0.33933
chr3	95500000	95600000	0.3453
chr3	95600000	95700000	0.35317
chr3	95700000	95800000	0.34764
chr3	95800000	95900000	0.33945
chr3	95900000	96000000	0.34672
chr3	96000000	96100000	0.34587
chr3	96100000	96200000	0.34173
chr3	96200000	96300000	0.34495
chr3	96300000	96400000	0.35037
chr3	96400000	96500000	0.35271
chr3	96500000	96600000	0.34574
chr3	96600000	96700000	0.36545
chr3	96700000	96800000	0.36525
chr3	96800000	96900000	0.34984
chr3	96900000	97000000	0.35151
chr3	97000000	97100000	0.35078
chr3	97100000	97200000	0.3526
chr3	97200000	97300000	0.36403
chr3	97300000	97400000	0.34612
chr3	97400000	97500000	0.34605
chr3	97500000	97600000	0.36451
chr3	97600000	97700000	0.3585
chr3	97700000	97800000	0.35407
chr3	97800000	97900000	0.3679
chr3	97900000	98000000	0.3938
chr3	98000000	98100000	0.36341
chr3	98100000	98200000	0.37117
chr3	98200000	98300000	0.37538
chr3	98300000	98400000	0.36499
chr3	98400000	98500000	0.36932
chr3	98500000	98600000	0.38316
chr3	98600000	98700000	0.38001
chr3	98700000	98800000	0.40088
chr3	98800000	98900000	0.38437
chr3	98900000	99000000	0.38022
chr3	99000000	99100000	0.37519
chr3	99100000	99200000	0.37311
chr3	99200000	99300000	0.36521
chr3	99300000	99400000	0.36948
chr3	99400000	99500000	0.36891
chr3	99500000	99600000	0.37603
chr3	99600000	99700000	0.38558
chr3	99700000	99800000	0.38718
chr3	99800000	99900000	0.39396
chr3	99900000	100000000	0.38907
chr3	100000000	100100000	0.38187
chr3	100100000	100200000	0.39858
chr3	100200000	100300000	0.39449
chr3	100300000	100400000	0.38942
chr3	100400000	100500000	0.40993
chr3	100500000	100600000	0.39608
chr3	100600000	100700000	0.3867
chr3	100700000	100800000	0.3686
chr3	100800000	100900000	0.3647
chr3	100900000	101000000	0.37615
chr3	101000000	101100000	0.37647
chr3	101100000	101200000	0.38703
chr3	101200000	101300000	0.38218
chr3	101300000	101400000	0.35581
chr3	101400000	101500000	0.38703
chr3	101500000	101600000	0.41634
chr3	101600000	101700000	0.43098
chr3	101700000	101800000	0.40681
chr3	101800000	101900000	0.39661
chr3	101900000	102000000	0.38914
chr3	102000000	102100000	0.38386
chr3	102100000	102200000	0.37942
chr3	102200000	102300000	0.37793
chr3	102300000	102400000	0.35687
chr3	102400000	102500000	0.35707
chr3	102500000	102600000	0.3659
chr3	102600000	102700000	0.37122
chr3	102700000	102800000	0.37459
chr3	102800000	102900000	0.35149
chr3	102900000	103000000	0.3487
chr3	103000000	103100000	0.35053
chr3	103100000	103200000	0.34594
chr3	103200000	103300000	0.36162
chr3	103300000	103400000	0.33786
chr3	103400000	103500000	0.34786
chr3	103500000	103600000	0.35263
chr3	103600000	103700000	0.3468
chr3	103700000	103800000	0.34016
chr3	103800000	103900000	0.33418
chr3	103900000	104000000	0.34133
chr3	104000000	104100000	0.34787
chr3	104100000	104200000	0.3531
chr3	104200000	104300000	0.35185
chr3	104300000	104400000	0.34521
chr3	104400000	104500000	0.35936
chr3	104500000	104600000	0.35657
chr3	104600000	104700000	0.3538
chr3	104700000	104800000	0.34235
chr3	104800000	104900000	0.34886
chr3	104900000	105000000	0.36008
chr3	105000000	105100000	0.36408
chr3	105100000	105200000	0.35313
chr3	105200000	105300000	0.35087
chr3	105300000	105400000	0.35938
chr3	105400000	105500000	0.35121
chr3	105500000	105600000	0.36247
chr3	105600000	105700000	0.37121
chr3	105700000	105800000	0.35438
chr3	105800000	105900000	0.35911
chr3	105900000	106000000	0.3696
chr3	106000000	106100000	0.37015
chr3	106100000	106200000	0.37736
chr3	106200000	106300000	0.35968
chr3	106300000	106400000	0.367
chr3	106400000	106500000	0.36542
chr3	106500000	106600000	0.35742
chr3	106600000	106700000	0.36438
chr3	106700000	106800000	0.36435
chr3	106800000	106900000	0.36997
chr3	106900000	107000000	0.3709
chr3	107000000	107100000	0.37471
chr3	107100000	107200000	0.39407
chr3	107200000	107300000	0.3754
chr3	107300000	107400000	0.39242
chr3	107400000	107500000	0.3837
chr3	107500000	107600000	0.37702
chr3	107600000	107700000	0.36588
chr3	107700000	107800000	0.36812
